GEOID,NAME,estimate_CROWD,estimate_MUNIT,estimate_LIMENG,estimate_MINRTY,estimate_SNGPNT,estimate_NOHSDP,estimate_AGE17,estimate_P_LIMENG,estimate_POV,estimate_PCI,estimate_GROUPQ,estimate_AGE65,estimate_P_AGE65,estimate_UNINSUR,estimate_P_UNINSUR,estimate_P_POV,estimate_HH,estimate_HU,estimate_P_NOVEH,estimate_P_DISABL,estimate_P_UNEMP,estimate_UNEMP,estimate_DISABL,estimate_MOBILE,estimate_NOVEH,estimate_P_CROWD,estimate_TOTPOP,moe_CROWD,moe_MUNIT,moe_LIMENG,moe_MINRTY,moe_SNGPNT,moe_NOHSDP,moe_AGE17,moe_P_LIMENG,moe_POV,moe_PCI,moe_GROUPQ,moe_AGE65,moe_P_AGE65,moe_UNINSUR,moe_P_UNINSUR,moe_P_POV,moe_HH,moe_HU,moe_P_NOVEH,moe_P_DISABL,moe_P_UNEMP,moe_UNEMP,moe_DISABL,moe_MOBILE,moe_NOVEH,moe_P_CROWD,moe_TOTPOP,estimate_PAGE17,moe_PAGE17,estimate_PSNGPNT,moe_PSNGPNT,estimate_PMINRTY,moe_PMINRTY,estimate_PLIMENG,moe_PLIMENG,estimate_PMUNIT,moe_PMUNIT,estimate_PCROWD,moe_PCROWD,estimate_PGROUPQ,moe_PGROUPQ,estimate_PLPOV,estimate_PLUNEMP,estimate_PLPCI,estimate_PLNOHSDP,SPL_THEME1,RPL_THEME1,estimate_PLAGE65,estimate_PLAGE17,estimate_PLDISABL,estimate_PLSNGPNT,SPL_THEME2,RPL_THEME2,estimate_PLMINRTY,estimate_PLLIMENG,SPL_THEME3,RPL_THEME3,estimate_PLMUNIT,estimate_PLMOBILE,estimate_PLCROWD,estimate_PLNOVEH,estimate_PLGROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES
32820,"Memphis, TN-MS-AR Metro Area",11740,52022,19753,755489,60553,109564,338322,1253897,245520,28195,24495,176128,13.1,151844,11.4,18.6,498143,568743,7.7,13,7.5,50092,172413,21431,38343,498143,1345991,870.4717112003124,1496.0738618129787,1162.7863088289266,NA,1741.5814652206195,2498,72,158,6227,326,1286,239,0.1,3894,0.3,0.5,2047,541,0.3,0.2,0.3,1769,3117,960,1289,2047,-555555555,25.135532109798653,NA,12.155746442286652,0.3460279832073582,56.1288299847473,NA,1.575328755073184,0.0927335853640445,9.146837851191135,0.26290525962935635,2.356752980569836,0.17447476807448214,1.8198487211281502,NA,0.8298,0.8303,0.4627,0.8927,3.0155,0.9948,0.1825,0.8586,0.3848,0.9529,2.3788,0.6832,0.9058,0.5064,1.4122,0.7592,0.5681,0.8329,0.8895,0.7095,0.2592,3.2592,0.8377,10.0657,0.9791
32900,"Merced, CA Metro Area",7611,3236,34066,193067,11537,48433,80062,247821,59660,21634,5926,29320,10.9,23145,8.7,22.7,79606,84795,7.3,13.6,12.7,14912,36206,5216,5801,79606,269075,610.6275460540575,346.666987179339,1689.9011805428152,NA,653.8539592294292,1511,70,5,3189,542,659,89,0.1,1716,0.6,1.2,596,231,0.6,0.6,0.9,1150,1477,408,490,596,-555555555,29.75452940629936,NA,14.492626183955984,0.8141642364480586,71.7521137229397,NA,13.74621198364949,0.6819038906196602,3.8162627513414704,0.4086973068436593,9.560837122829938,0.7637150209349486,2.202359936820589,NA,0.9634,0.982,0.04884,0.7618,2.75604,0.9555,0.05398,0.9738,0.4712,0.9869,2.48588,0.7592,0.9817,0.9614,1.9431,0.9817,0.07455,0.3496,0.4576,0.6607,0.3927,1.9351500000000001,0.2173,9.120170000000002,0.856
33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",99820,849503,786536,4195605,203071,630483,1243333,5727685,920733,30951,84973,1064242,17.5,960517,16,15.4,2100355,2520412,8.2,10.9,6.4,200897,656645,55194,172493,2100355,6070944,2407.894100661406,4660.885109075314,8534.827590525774,NA,3142.8969120860456,6346,90,230,11625,182,2243,95,0.1,12303,0.2,0.2,6037,1002,0.1,0.1,0.1,3311,6413,1213,2740,6037,-555555555,20.480060432117313,NA,9.66841319681673,0.14703334316138317,69.10959811192461,NA,13.732179754997,0.14900905252941257,33.70492602003164,0.18443942688355222,4.752529929464305,0.11382550773664064,1.3996670040112378,NA,0.5864,0.635,0.6838,0.9869,2.8921,0.9791,0.7275,0.2225,0.1361,0.6335,1.7196,0.3141,0.966,0.9589,1.9249,0.9712,1,0.9743,0.982,0.7686,0.1309,3.8558,0.9712,10.3924,0.9974
33140,"Michigan City-La Porte, IN Metro Area",1129,3098,779,22634,4331,9041,24035,103945,16830,25865,8268,18574,16.8,8901,8.7,16.5,42904,49061,8,13.8,7.8,3959,14194,2331,3414,42904,110552,233.8567937862828,362.27751793342077,213.60009363293827,NA,427.0140512910553,598,50,56,1396,780,438,91,0.1,921,0.9,1.4,508,197,1,0.7,0.9,454,762,260,421,508,-555555555,21.740900209855994,NA,10.094629871340667,0.9880749616678902,20.473623272306245,NA,0.7494347972485449,0.20549298314829606,6.31458796192495,0.7379871580288805,2.6314562744732424,0.5441786639308795,7.4788334901222955,NA,0.6859,0.856,0.2519,0.2094,2.0032,0.4529,0.6427,0.3848,0.5131,0.7225,2.2631,0.6152,0.3534,0.1851,0.5385,0.2199,0.2931,0.09769,0.1234,0.7532,0.9581,2.2254899999999997,0.3272,7.03029,0.3691
33220,"Midland, MI Metro Area",376,2402,169,7001,2483,3323,18005,78852,8847,34497,1353,14640,17.6,3954,4.8,10.8,34017,36806,6.1,13.6,6,2450,11275,3270,2061,34017,83389,124.4025723206719,287.70297183032363,104.84273937664925,NA,326.7935127875093,353,17,47,808,1035,207,102,0.1,490,0.6,1,406,106,0.8,0.7,1,414,588,263,264,406,-555555555,21.591576826679777,NA,7.299291530705236,0.9567187430090558,8.395591744714531,NA,0.21432557195759142,0.13296135923558144,6.526109873390208,0.7814481164544248,1.105329688097128,0.36546904052208484,1.6225161592056507,NA,0.1492,0.5167,0.8586,0.01047,1.5349700000000002,0.2094,0.7326,0.3482,0.4712,0.1492,1.7012,0.301,0.0288,0.01028,0.03908,0.01571,0.3342,0.1954,0.02828,0.419,0.1963,1.17318,0.06021,4.44843,0.02356
33260,"Midland, TX Metro Area",3507,6753,8400,90870,5793,17317,48017,155079,15223,38849,1933,17448,10.3,29154,17.3,9.1,57606,62074,3.5,9.4,3.3,2904,15856,5676,2020,57606,169808,535.7210094816144,641.3400034303178,1060.963712857325,NA,629.4013028267418,1183,115,154,2081,1303,319,105,0.1,2250,1.3,1.2,615,148,0.6,0.6,0.6,573,959,558,368,615,-555555555,28.27723075473476,NA,10.056244141235288,1.0873093044031306,53.51337981720531,NA,5.4165941229953765,0.6841228797470201,10.878950929535716,1.0328605625639948,6.087907509634413,0.9277003730889478,1.1383444831810043,NA,0.0445,0.01542,0.946,0.4974,1.50332,0.1963,0.03342,0.9581,0.03665,0.712,1.74017,0.3168,0.8822,0.8612,1.7433999999999998,0.9031,0.6941,0.3805,0.3008,0.01028,0.04712,1.4328,0.1047,6.41969,0.267
33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",11716,107117,31942,521838,63912,94723,368097,1477098,215961,34141,30592,232051,14.7,93194,6,14,629381,676538,9.8,11.5,4.8,40276,180437,3842,61446,629381,1575907,718.0842568946906,1489.8473076124278,1540.1285660619376,NA,1332.801935772904,1972,26,28,4648,244,876,161,0.1,2941,0.2,0.3,1794,476,0.2,0.2,0.2,1432,2427,343,1546,1794,-555555555,23.357786976008104,NA,10.154739339128446,0.20977638843858357,33.113502256161055,NA,2.162483464198042,0.10426718112392641,15.833109152774863,0.21993441015978385,1.861511548648593,0.11397027934233431,1.9412313036238815,NA,0.4188,0.2391,0.8355,0.877,2.3704,0.767,0.365,0.6387,0.2016,0.7356,1.9409,0.4293,0.6387,0.6324,1.2711000000000001,0.6832,0.8817,0.2545,0.9023,0.8972,0.301,3.2367,0.8298,8.819099999999999,0.801
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",33159,285457,87899,851775,110567,156508,850103,3324697,314597,39647,62587,467017,13.1,159537,4.5,9,1366959,1437088,7.2,9.9,3.9,78163,347605,23146,98496,1366959,3557528,1223.9844770257505,2575.3077486001553,2393.858809537438,NA,2038.2180943167,2844,92,134,6636,222,1208,271,0.1,4292,0.1,0.2,2619,590,0.1,0.1,0.1,2184,3624,720,1769,2619,-555555555,23.89589062967319,NA,8.088538134647784,0.14829849658687733,23.942889557018244,NA,2.6438198729087192,0.07200223623586123,19.86357133314035,0.17901755189910196,2.425749418965748,0.08941999042211249,1.7592834125269008,NA,0.03927,0.0874,0.9589,0.9293,2.01487,0.4634,0.1825,0.733,0.07853,0.2958,1.28983,0.1414,0.4581,0.7069,1.165,0.6257,0.9512,0.8535,0.964,0.6452,0.2461,3.66,0.9424,8.1297,0.6335
33540,"Missoula, MT Metro Area",849,5489,407,12336,3352,3471,22206,109940,16787,30636,3511,16877,14.6,9009,7.8,14.9,48608,53259,5.5,12.8,4.3,2879,14773,4378,2657,48608,115983,271.22131184698594,594.9554605178441,178.9944133206397,NA,468.62458322200723,488,NA,69,1211,1129,352,96,0.1,919,0.8,1.1,551,164,0.8,0.8,0.7,478,957,528,399,551,-555555555,19.145909314296063,NA,6.895984200131666,0.9609151122388983,10.636041488838883,NA,0.3702019283245407,0.16281083414078495,10.306239321053718,1.1166475567794651,1.7466260697827518,0.5576253138734204,3.0271677745876553,NA,0.5314,0.1337,0.6684,0.01832,1.3518199999999998,0.1466,0.347,0.1047,0.3534,0.09686,0.9019599999999999,0.07068,0.07068,0.0617,0.13238,0.0445,0.6658,0.3033,0.1979,0.2545,0.6178,2.0393,0.2592,4.425459999999999,0.02094
33660,"Mobile, AL Metro Area",3108,16422,2858,177672,16849,38247,98337,387690,78208,25215,8948,63650,15.3,47466,11.6,19.3,155831,183164,6.7,14,6.2,11514,57257,14083,10391,155831,414659,392.7454646459969,872.7296259437971,562.8854235099715,NA,858.1887904185186,1362,47,130,3342,475,1205,27,0.1,2228,0.5,0.8,1271,485,0.4,0.4,0.4,834,1490,878,713,1271,-555555555,23.715149074299603,NA,10.812354409584742,0.5436107949632142,42.847737538555776,NA,0.7371869276999665,0.1451893543021153,8.965735624904458,0.4758826300858242,1.994468366371261,0.2515074118003481,2.1579177106972236,NA,0.8717,0.5707,0.1928,0.7147,2.3499000000000003,0.7461,0.4473,0.6937,0.5524,0.8351,2.5285,0.7932,0.7696,0.1799,0.9495,0.4764,0.5553,0.7378,0.6787,0.5501,0.377,2.8989000000000003,0.6675,8.7268,0.7723
33700,"Modesto, CA Metro Area",11489,12059,48530,309505,20021,73664,146907,499891,86066,25101,5269,67770,12.6,35012,6.5,16.1,172682,181213,6.4,13.2,10.5,26130,70933,7723,11100,172682,539301,821.5266276877458,737.8346698278687,1917.7043567766123,NA,1005.219379041212,1789,NA,NA,3959,388,412,NA,NA,1705,0.3,0.7,777,164,0.4,0.4,0.6,1363,1991,508,736,777,-555555555,27.24026100452252,NA,11.594144149361254,0.5797793177660906,57.390028944874935,NA,9.708116369368522,NA,6.654599835552637,0.4071197720862913,6.653270172919007,0.4748025210668798,0.9770054199788245,NA,0.6571,0.9666,0.1825,0.8455,2.6517,0.9084,0.1362,0.9372,0.411,0.9188,2.4032,0.7068,0.9215,0.9332,1.8547,0.945,0.3445,0.4884,0.7044,0.4936,0.01309,2.04399,0.2644,8.95359,0.8298
33740,"Monroe, LA Metro Area",1584,3054,584,72172,7772,16037,44546,166265,39487,23577,8088,26186,14.7,19396,11.2,23.2,64410,79409,9,13.3,6.7,5188,22921,12770,5765,64410,178550,308.97410894765926,357.22401934920333,205.02682751288916,NA,479.42674101472477,925,NA,79,1940,687,1064,110,0.1,1405,0.8,1.1,918,414,0.8,0.6,0.8,629,1057,637,508,918,-555555555,24.948753850462055,NA,12.06644930911349,0.7241961190442595,40.42117054046486,NA,0.35124650407482033,0.12331316857902339,3.8459116724804496,0.4494062463300391,2.4592454587796926,0.47841674775461224,4.529823578829459,NA,0.966,0.6967,0.08997,0.466,2.2186700000000004,0.6335,0.365,0.8455,0.4346,0.9503,2.5954,0.8377,0.7565,0.05398,0.81048,0.377,0.07712,0.7044,0.3625,0.8458,0.8089,2.79872,0.6257,8.42327,0.6937
33780,"Monroe, MI Metro Area",685,3266,471,12902,4733,9209,32824,141739,15747,30295,1350,25283,16.9,6931,4.7,10.6,59279,64005,5.6,13.7,4.9,3624,20412,4994,3344,59279,149699,195.5326059765992,368.2091796791601,157.7022510936353,NA,422.95271603336465,641,NA,64,1457,596,341,68,0.1,696,0.5,1,582,170,0.6,0.6,0.6,420,917,348,338,582,-555555555,21.926666176794768,NA,7.984277737478703,0.7091757479092724,8.618628046947542,NA,0.3323009192953245,0.11126232560663685,5.102726349503945,0.5751222290418256,1.1555525565545977,0.32965622499326025,0.9018096313268626,NA,0.1335,0.2674,0.6324,0.2251,1.2584000000000002,0.1021,0.6632,0.4136,0.5026,0.2696,1.8490000000000002,0.3691,0.03403,0.04627,0.0803,0.0288,0.1748,0.3393,0.3188,0.2828,0.007853,1.123553,0.04974,4.311253,0.01571
33860,"Montgomery, AL Metro Area",2443,10562,3988,191808,16439,35032,87607,349641,66183,27860,11979,53831,14.4,34452,9.5,18.3,144273,166861,7.4,17.2,6.9,11977,62562,15627,10712,144273,373589,372.0819802140383,842.4873886296459,600.6737883410595,NA,924.4728227481866,1524,33,160,3051,591,677,164,0.1,1732,0.5,0.8,1283,290,0.5,0.5,0.5,887,1875,799,752,1283,-555555555,23.450101582220036,NA,11.394370395015006,0.6327177801084815,51.34198276715857,NA,1.1405984996038794,0.1717965044305476,6.329819430543986,0.5047838533283151,1.693317529960561,0.25746133180803554,3.2064648584406927,NA,0.7958,0.7481,0.4165,0.6911,2.6515,0.9058,0.3239,0.6597,0.877,0.8979,2.7585,0.9084,0.8613,0.3496,1.2109,0.6571,0.2982,0.7661,0.6478,0.6632,0.6309,3.0062,0.7277,9.6271,0.9372
34060,"Morgantown, WV Metro Area",1418,7037,663,15748,2972,8392,23700,132025,25841,28864,8626,18624,13.4,7742,5.7,19.9,51239,60065,7.7,13.9,7,4762,18788,7625,3943,51239,139089,316.79646462673793,581.4163740384338,242.462368214121,NA,324.4271875167061,750,101,6,1583,954,620,148,0.1,772,0.6,1.2,614,248,0.7,0.6,0.8,516,852,468,366,614,-555555555,17.039449561072406,NA,5.800269326099261,0.6293380770342616,11.322246906656888,NA,0.5021776178754024,0.1836488288899537,11.715641388495797,0.966769251569913,2.7674232518199027,0.6173821462378672,6.201784468937156,NA,0.9005,0.7609,0.5193,0.178,2.3587,0.7592,0.2237,0.03403,0.5288,0.03141,0.8179400000000001,0.05759,0.09162,0.1208,0.21242,0.07853,0.7455,0.4807,0.2339,0.7095,0.911,3.0806,0.7644,6.469659999999999,0.2749
34100,"Morristown, TN Metro Area",1108,1742,2097,15761,3205,14006,25707,110554,19298,23437,2776,21721,18.6,12200,10.6,17.1,44321,51188,4.5,19.4,7,3681,22293,8175,1973,44321,116987,263.7650469641495,369.1124489908191,385.9792740549679,NA,435.34928505741226,790,109,136,1370,925,349,198,0.2,1018,0.9,1.2,628,160,0.5,0.8,1,548,935,592,243,628,-555555555,21.974236453623053,NA,7.231335033054307,0.9769053596765485,13.47243710839666,NA,1.8968106083904697,0.34912409634405317,3.4031413612565444,0.7210132944881993,2.4999435933304754,0.594069178322315,2.3729132296750923,NA,0.7408,0.7609,0.08226,0.4162,2.00016,0.4503,0.8098,0.4215,0.9476,0.1361,2.315,0.6492,0.1466,0.5784,0.7250000000000001,0.3325,0.05398,0.5167,0.144,0.07198,0.4372,1.2238600000000002,0.06545,6.26402,0.233
34580,"Mount Vernon-Anacortes, WA Metro Area",2558,3895,5220,31520,3476,8930,27526,116335,15606,31822,1824,24374,19.7,9415,7.7,12.8,47937,53426,4.7,15,5.8,3401,18353,3650,2239,47937,123907,322.56007192459515,371.6517186829626,616.6700900805876,NA,405.62174497923553,644,NA,20,1322,852,283,47,0.1,799,0.6,1.1,541,135,0.5,0.7,0.7,404,896,375,231,541,-555555555,22.21504838306149,NA,7.251183845463838,0.8421893638971745,25.438433663957642,NA,4.487041732926462,0.5300807470701657,7.290457829521207,0.6953943320628092,5.33617039030394,0.6701829921760944,1.4720717957823206,NA,0.3089,0.473,0.7275,0.2016,1.711,0.2984,0.8972,0.4634,0.678,0.144,2.1826000000000003,0.5602,0.4974,0.8226,1.32,0.7173,0.3882,0.2391,0.1877,0.09512,0.1571,1.0672199999999998,0.04188,6.28082,0.2382
34620,"Muncie, IN Metro Area",613,3794,446,15082,4081,7620,21658,109756,23360,24234,7237,19153,16.6,10269,9,21.5,46028,52710,7.5,16.3,6.7,3816,18590,2501,3453,46028,115616,172.97687706742772,420.0309512405008,202.48456731316588,NA,402.981389148432,548,13,145,1283,875,441,98,0.1,806,0.7,1.2,567,205,0.8,0.8,0.7,411,898,367,352,567,-555555555,18.732701356213674,NA,8.866342226470843,0.8686741823318231,13.044907279269305,NA,0.4063559167608149,0.18448532200730897,7.197875166002656,0.7963796036751224,1.3317980359781003,0.37544966717702966,6.25951425408248,NA,0.9424,0.6967,0.1183,0.1361,1.8935,0.4005,0.6041,0.07853,0.8168,0.4738,1.9732299999999998,0.4555,0.1335,0.07455,0.20805,0.0733,0.3779,0.1183,0.1594,0.6864,0.9162,2.2582,0.3482,6.332979999999999,0.2408
34740,"Muskegon, MI Metro Area",1187,5094,544,40809,7311,10771,40566,162407,28384,24101,6860,27643,16,8933,5.3,17.1,65619,73962,7.8,15.6,7.4,5912,26202,4673,5122,65619,173043,215.67568244936655,402.48354003611126,161.61064321386758,NA,477.87550680067295,665,NA,NA,1435,403,547,37,0.1,622,0.4,0.9,618,217,0.6,0.5,0.8,608,820,341,392,618,-555555555,23.44272810804251,NA,11.141590088236638,0.7206586168111263,23.583155631837176,NA,0.3349609314869433,NA,6.887320515940617,0.5438008136152984,1.808927292400067,0.3282368844937715,3.964332564738244,NA,0.7408,0.8175,0.1131,0.2827,1.9541,0.4293,0.5373,0.6571,0.7618,0.8586,2.8148,0.9398,0.445,0.04884,0.49384,0.2068,0.3496,0.3188,0.3779,0.7301,0.7435,2.5199,0.5026,7.78264,0.5524
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",3228,50901,5767,96416,13673,33563,80558,426644,67870,28131,5109,108419,24.2,59090,13.3,15.4,182812,288964,4.5,16.9,6.4,13168,75273,48756,8225,182812,447775,462.7504727172086,1342.4324936472597,699.8249781195295,NA,894.9033467363947,1653,NA,102,3251,443,457,112,0.1,2366,0.5,0.7,1402,214,0.3,0.4,0.4,885,1872,1263,603,1402,-555555555,17.990731952431467,NA,7.479268319366343,0.48614900738287853,21.532242755848362,NA,1.3517124347230947,0.16402987501584887,17.614997023850723,0.46438418898090267,1.7657484191409754,0.252766676755094,1.1409748199430518,NA,0.5864,0.635,0.455,0.6754,2.3518,0.7513,0.9563,0.05497,0.856,0.1832,2.05047,0.5105,0.3874,0.4319,0.8193,0.3822,0.9229,0.9563,0.7198,0.07198,0.04974,2.72072,0.6047,7.94229,0.6021
34900,"Napa, CA Metro Area",3083,4946,11182,66371,3439,14670,29894,133212,11168,42677,4106,25360,18,9015,6.5,8.1,49032,55557,5,11.8,5,3728,16313,3563,2454,49032,140530,334.41441356496586,411.2857887163134,850.659156184191,NA,403.2679010285842,615,45,48,1200,1141,429,47,0.1,968,0.7,0.9,491,161,0.7,0.6,0.5,406,793,284,327,491,-555555555,21.272326193695296,NA,7.013786914667971,0.8194541932151469,47.229061410375,NA,8.39413866618623,0.6385683075970132,8.902568533218137,0.7398454938087863,6.287730461739273,0.6791203609205424,2.9217960577812567,NA,0.01571,0.2828,0.9794,0.4346,1.71251,0.301,0.7686,0.3063,0.2408,0.1073,1.4229999999999998,0.1806,0.8351,0.9152,1.7503,0.9058,0.5424,0.2237,0.2108,0.144,0.5942,1.7151,0.1597,6.600910000000001,0.2932
34940,"Naples-Immokalee-Marco Island, FL Metro Area",6324,58772,34270,133689,9616,37344,64368,347226,44308,43256,4184,112279,30.9,59734,16.5,12.3,140942,210825,5.1,11.4,4.6,7468,41329,10696,7225,140942,363922,573.372479283755,1525.879418564914,1830.991261584828,NA,833.7199769706853,1877,NA,37,3057,1077,556,90,0.1,2773,0.8,0.8,1584,233,0.4,0.5,0.6,1037,1683,622,616,1584,-555555555,17.68730662064948,NA,6.822664642193242,0.5865433642046425,36.73561917114107,NA,9.869652618179515,0.5273186973303612,27.877149294438514,0.7231098367483112,4.486952079578834,0.40367698933838175,1.1496969130747798,NA,0.2487,0.1954,0.9846,0.7042,2.1329000000000002,0.555,0.9846,0.04188,0.1911,0.08115,1.2987300000000002,0.144,0.7199,0.9383,1.6582,0.8717,0.9897,0.6324,0.635,0.1697,0.05759,2.4843900000000003,0.4738,7.57422,0.4895
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",15590,102996,45495,511331,61947,131535,437225,1744300,226647,33606,35692,236846,12.7,180521,9.8,12.4,704111,763567,4.7,12,4.5,44745,222264,39871,32752,704111,1864138,1002.3497393624642,2072.894112105102,1757.7792807972223,NA,1735.3953440066618,2625,209,339,5825,289,1447,292,0.1,4395,0.2,0.3,2237,648,0.2,0.2,0.2,1767,3974,1294,1213,2237,-555555555,23.454540382739903,NA,8.797902603424744,0.2448760619039698,27.42988984721088,NA,2.6082095969729977,0.1007714867252114,13.488796660934796,0.27123362390818223,2.2141395319772026,0.1421828719535415,1.9146651159946313,NA,0.2565,0.1722,0.8046,0.9058,2.1391,0.5628,0.144,0.6623,0.2592,0.4581,1.5236,0.212,0.5314,0.7018,1.2332,0.6649,0.7969,0.9306,0.91,0.09512,0.288,3.02062,0.7356,7.91652,0.5969
35100,"New Bern, NC Metro Area",1193,2415,2456,42058,4202,10486,26582,117939,19137,27408,5924,24179,19.3,13861,11.9,16,50360,59590,6.8,17.9,8.1,4308,20942,9991,3429,50360,125519,238.66294224282078,323.6355975476122,462.34402775422546,NA,450.3620765561861,607,78,41,1684,797,775,123,0.1,1091,0.9,1.4,713,349,0.8,0.8,1.1,629,905,583,417,713,-555555555,21.177670312861004,NA,8.343923749007148,0.8864483085567267,33.50727778264645,NA,2.082432443890486,0.39201895845496426,4.052693404933714,0.542584969342237,2.368943606036537,0.4727253879408601,4.719604203347701,NA,0.6414,0.8817,0.3907,0.267,2.1808,0.5969,0.8689,0.301,0.9031,0.3429,2.4158999999999997,0.7147,0.6492,0.6221,1.2713,0.6859,0.09254,0.6041,0.2237,0.5681,0.8325,2.3209400000000002,0.3979,8.18894,0.6492
35300,"New Haven-Milford, CT Metro Area",6135,52046,27478,313219,29717,59205,176925,814592,98855,36678,28719,142411,16.6,44329,5.2,11.9,329857,366266,11.6,11.4,7,32064,97095,1930,38419,329857,859339,596.9363450151113,1524.064631175463,1523.2491588706032,NA,1229.6771934129704,1835,39,182,3436,426,947,4,0.1,2381,0.3,0.4,1775,404,0.4,0.3,0.3,1230,2346,247,1337,1775,-555555555,20.58849883456936,NA,9.009055439175158,0.36962539359093133,36.44882869275106,NA,3.3732224230043997,0.18699383090574212,14.209891171989755,0.41581338027320663,1.8598968643988152,0.18069125717440226,3.3419872716122505,NA,0.2199,0.7609,0.9126,0.8037,2.6971,0.9319,0.6041,0.2382,0.1911,0.5209,1.5543,0.2251,0.7042,0.7506,1.4548,0.7827,0.8329,0.07969,0.838,0.9589,0.6545,3.36399,0.8691,9.07019,0.8377
35380,"New Orleans-Metairie, LA Metro Area",9559,63186,30917,610626,50119,116942,283092,1184592,217618,30294,22698,186326,14.7,133620,10.7,17.5,480838,556563,10.2,13.9,6.8,42533,173171,21799,49281,480838,1263635,648.9291178549472,1518.254260655968,1693.9507076653676,NA,1504.4307893685238,2631,126,185,5070,301,944,218,0.1,3694,0.3,0.4,2120,413,0.3,0.2,0.3,1643,2268,1012,1234,2120,-555555555,22.40298820466353,NA,10.423261056738443,0.30948341531910895,48.32297301040253,NA,2.6099281440360897,0.14299808088881688,11.352892664442301,0.27266097239448267,1.9879876382482249,0.1346730263594153,1.7962465427120964,NA,0.7723,0.7275,0.6298,0.9005,3.0301,0.9974,0.365,0.4948,0.5288,0.7775,2.1661,0.5524,0.8482,0.7044,1.5526,0.822,0.7326,0.838,0.8817,0.9152,0.2513,3.6188000000000002,0.9319,10.3676,0.9948
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",423752,2557028,1653866,10617013,598651,1899312,4347235,18766691,2626628,41127,411698,3006776,15,1564693,7.9,13.4,7196383,7945874,30,10.1,6.1,630402,2009692,37101,2155406,7196383,19990592,4321.566961184334,7776.29121111086,12361.820375656653,NA,5258.8581460237165,11818,270,271,21226,186,3175,401,0.1,18869,0.1,0.1,12705,1445,0.1,0.1,0.1,6392,9082,1239,7639,12705,-555555555,21.746404508680882,NA,8.318776251903213,0.07158537899396332,53.11004796656347,NA,8.812773653064356,0.06587094818918027,32.18057573024692,0.09769064254809576,5.888402548891575,0.05914526002422038,2.0594587694051283,NA,0.3586,0.5424,0.9717,1,2.8727,0.9712,0.4087,0.3874,0.09162,0.3351,1.22282,0.1309,0.8796,0.9229,1.8025000000000002,0.9267,0.9949,0.9229,1,1,0.3377,4.2555000000000005,0.9974,10.15352,0.9843
35660,"Niles-Benton Harbor, MI Metro Area",1201,5017,1660,38869,5928,11190,34247,145729,24848,29311,4386,29119,18.8,12004,7.8,16.5,63908,77322,8.2,14.8,6.4,4856,22803,4000,5251,63908,154807,198.9572818471342,402.35929217553803,298.01006694405476,NA,433.3358974283114,560,NA,NA,1282,662,431,NA,NA,894,0.6,0.8,674,192,0.7,0.6,0.6,469,896,323,432,674,-555555555,22.122384646689103,NA,9.275834011391375,0.6709680136970806,25.10803775023093,NA,1.1391006594432131,NA,6.488450893665451,0.5201189657328595,1.879263941916505,0.3106867472281111,2.833205216818361,NA,0.6859,0.635,0.5501,0.3089,2.1799,0.5942,0.8303,0.4555,0.6571,0.5838,2.5267,0.7853,0.4869,0.347,0.8339,0.3927,0.3265,0.2751,0.3496,0.7686,0.5681,2.2879,0.3743,7.8284,0.5681
35840,"North Port-Sarasota-Bradenton, FL Metro Area",5856,66120,19221,175114,19327,53453,130460,752925,85289,35895,10018,244768,31.1,93640,12,11,324203,424433,5,14.8,5.3,18058,115657,51154,16187,324203,785997,614.9113757282427,1672.3698753565252,1501.7899320477547,NA,1104.7284734268417,2130,144,48,3448,433,856,141,0.1,3743,0.5,0.4,2333,436,0.3,0.4,0.3,893,2721,1083,943,2333,-555555555,16.5980277278412,NA,5.961388389373325,0.3380409364327805,22.279219895241333,NA,2.552843908755852,0.19946069424413918,15.57843051789093,0.3936993608586896,1.8062756976338898,0.18922271440673474,1.274559572110326,NA,0.1623,0.3548,0.892,0.788,2.1971,0.6178,0.9871,0.02356,0.6571,0.03665,1.70441,0.3037,0.4058,0.6967,1.1025,0.5812,0.8766,0.9614,0.8355,0.144,0.08115,2.8986500000000004,0.6649,7.902660000000001,0.5916
